lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_456_translation,version_457_translation,version_458_translation,version_459_translation,version_460_translation,version_461_translation,version_462_translation,version_463_translation,version_464_translation,version_465_translation,version_466_translation,english_translation
φόρος,324,unigram,masculine,accusative,singular,Steuer,1.5964439331288574,Dürfen,Steuer,Steuer,Steuer,zahlen,Schoß,,zahlen,Steuer,Steuer,Steuer,tax
τελώνης,210,unigram,masculine,nominative,plural,Zöllner,39643.26163128116,Zöllner,Zöllner,Zöllner,Zöllner,Zolleinnehmer,Zöllner,Zolleinnehmer,,Zöllner,Zöllner,Zöllner,tax collector
τελώνης,82,unigram,masculine,nominative,singular,Zöllner,22368.39216838828,Zöllner,Zöllner,Zöllner,Zöllner,Zolleinnehmer,Zöllner,Zolleinnehmer,Zolleinnehmer,Zöllner,Zöllner,Zöllner,tax collector
γραμματεύς,377,unigram,masculine,nominative,plural,Schriftgelehrten,40835.5771396764,Schriftgelehrten,Schriftgelehrten,Schriftgelehrten,Schriftgelehrten,Schriftgelehrten,Schriftgelehrten,Schriftgelehrten,Gesetzeslehrer,Schriftgelehrten,Schriftgelehrten,Schriftgelehrten,"teacher, expert in the law, scholar, scribe"
γραμματεύς,234,unigram,masculine,nominative,singular,Schriftgelehrte,170.2249084434949,Schriftgelehrte,Schriftgelehrte,Schriftgelehrte,Schriftgelehrte,Schriftgelehrte,Schriftgelehrter,Schriftgelehrte,Gesetzeslehrer,Schriftgelehrte,Schriftgelehrte,Schriftgelehrte,"teacher, expert in the law, scholar, scribe"
καθηγητής,361,unigram,masculine,nominative,plural,nennen,3.0057753483678264,'Lehrer,nennen,nennen,Meisternennen,nennen,nennen,›Lehrer‹,Lehrer,,nennen,Führer,"teacher, guide"
καθηγητής,249,unigram,masculine,nominative,singular,nennen,3.0057753483678264,'Lehrer,nennen,nennen,Meisternennen,nennen,nennen,›Lehrer‹,Lehrer,,nennen,Führer,"teacher, guide"
κλέπτης,93,unigram,masculine,nominative,plural,Diebe,46.57280287442257,Diebe,Diebe,Diebe,Diebe,,Diebe,Diebe,,Diebe,Diebe,Diebe,thief
κλέπτης,248,unigram,masculine,nominative,singular,Dieb,245775.00262985044,Dieb,Dieb,Dieb,Dieb,Dieb,Dieb,Dieb,Dieb,Dieb,Dieb,Dieb,thief
διαλογισμός,331,unigram,masculine,accusative,plural,Gedanken,4.81258264024596,Gedanken,Überlegungen,Überlegungen,Überlegungen,,Gedanken,dachten,dachten,Gedanken,Gedanken,Gedanken,"thought, argument"
διαλογισμός,164,unigram,masculine,accusative,singular,neben,2.2691848599980937,neben,,,,durchschaute,neben,vorging,neben,neben,neben,,"thought, argument"
διαλογισμός,135,unigram,masculine,nominative,plural,Herzen,1.9658940294851621,Gedanken,Herzen,Herzen,Herzen,Diebstahl,Gedanken,Herzen,Gedanken,Herzen,Herzen,Herzen,"thought, argument"
διαλογισμός,322,unigram,masculine,nominative,singular,Überlegung,1.6116496125721105,unterhielten,Überlegung,Überlegung,Überlegung,Wichtigste,Gedanke,Größte,Größte,,,Gedanke,"thought, argument"
θρόνος,263,unigram,masculine,accusative,singular,Thron,4.536999009060688,,Thron,Thron,Thron,,Stuhl,,,Thron,Thron,Thron,throne
χρόνος,297,unigram,masculine,accusative,plural,längere,1.9944487830264528,geraume,,,lange,längere,pflanzte,längere,längere,längere,längere,folgende,time
χρόνος,255,unigram,masculine,accusative,singular,Zeit,76.06242824370962,Sterndeuter,Zeit,Zeit,Zeit,kurze,lange,kurze,kurze,Zeit,Zeit,Zeit,time
καιρός,160,unigram,masculine,nominative,singular,Zeit,134765.26399506125,Zeit,Zeit,Zeit,Zeit,Zeit,Zeit,Zeit,Zeit,Zeit,Zeit,Zeit,"time, right time"
τάφος,149,unigram,masculine,accusative,plural,,,,,,,,,schmückt,schmückt,Denkmäler,Denkmäler,,"tomb, grave"
τάφος,195,unigram,masculine,accusative,singular,Grab,942.6699883231943,Grab,Grab,Grab,Grab,Grab,Grab,Grab,Grab,Grab,Grab,Grab,"tomb, grave"
μνημεῖον,16,unigram,neuter,accusative,plural,,,Grabdenkmäler,,,,Denkmäler,Gräber,,Grabmäler,bauet,baut,Wehe,"tomb, grave"
μνημεῖον,20,unigram,neuter,accusative,singular,Grab,220.14621643814846,Grab,Gruft,Gruft,Gruft,Grab,Grabe,Grab,,Gruft,Grab,Grab,"tomb, grave"
μνημεῖον,89,unigram,neuter,nominative,plural,Gräber,29.690689480526867,,Grüfte,Grüfte,Grüfte,Gräber,,Gräber,,Gräber,Gräber,Gräber,"tomb, grave"
μνημεῖον,290,unigram,neuter,nominative,singular,Grab,8.311784116998265,Grab,Gruft,Gruft,Gruft,In,Grab,Grab,Nähe,Gruft,Grab,Grab,"tomb, grave"
ὀδούς,80,unigram,masculine,accusative,singular,Zahn,22.322636375093257,Zahn,Zahn,Zahn,Zahn,,Zahn,,,Zahn,Zahn,Zahn,tooth
θησαυρός,111,unigram,masculine,accusative,plural,Schätze,19.558520063620666,,Schätze,Schätze,Schätze,Schätze,Schätze,,,Schätze,,Schätze,treasure
θησαυρός,242,unigram,masculine,accusative,singular,Schatz,26.692931043365878,Schatz,Schatz,Schatz,Schatz,Armen,Schatz,Armen,Schatz,Schatz,Schatz,Schatz,treasure
δένδρον,101,unigram,neuter,accusative,plural,Bäume,603.8213960406946,Bäume,Bäume,Bäume,Bäume,Bäume,Bäume,,,Bäume,Bäume,Bäume,tree	
δένδρον,87,unigram,neuter,accusative,singular,Baum,139.58419440432476,Baum,,,Baum,Baum,Baum,Baum,Baum,,Baum,Baum,tree	
λίτρα,139,unigram,feminine,accusative,singular,Geruch,1.3167216672078015,duftete,Geruch,Geruch,Geruch,,,,,,,,unit of measure around 300 grams
κώμη,296,unigram,feminine,accusative,plural,Dörfer,5469.982369831183,Dörfer,Dörfer,Dörfer,Dörfer,Dörfer,Märkte,Dörfer,Dörfer,Dörfer,Dörfer,,village
κώμη,63,unigram,feminine,accusative,singular,Dorf,104673.34652349057,Dorf,Dorf,Dorf,Dorf,Dorf,Flecken,Dorf,Dorf,Dorf,Dorf,Dorf,village
παρθένος,312,unigram,feminine,nominative,plural,Jungfrauen,267.22852340169345,Jungfrauen,Jungfrauen,Jungfrauen,Jungfrauen,Lampen,Jungfrauen,Brautjungfern,Brautjungfern,Jungfrauen,Jungfrauen,Jungfrauen,virgin
φωνή,357,unigram,feminine,nominative,singular,Stimme,41076.61929544844,Stimme,Stimme,Stimme,Stimme,Stimme,Stimme,Stimme,Stimme,Stimme,Stimme,Stimme,voice or sound
πόλεμος,288,unigram,masculine,accusative,plural,Kriegen,2.983187101428788,Kriegen,,,,,Kriegen,Kriegen,,,,,war
ὕδωρ,379,unigram,neuter,accusative,plural,Wasser,3482.9580120665205,Wasser,Wassern,Wassern,Wassern,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,water
ὕδωρ,106,unigram,neuter,accusative,singular,Wasser,51383122.084239766,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,water
ὕδωρ,125,unigram,neuter,nominative,singular,Wasser,60867.07459506934,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,Wasser,water
ὑδρία,132,unigram,feminine,accusative,singular,Wasserkrug,3.2603082077160197,Wasserkrug,,,,Wasserkrug,Krug,Wasserkrug,verkündete,Wasserkrug,Wasserkrug,Krug,water jar
ὁδός,289,unigram,feminine,accusative,plural,Wege,44.121786664903205,Wege,Wege,Wege,Wege,Weg,voll,,,Wege,Wege,Wege,way
ὁδός,163,unigram,feminine,accusative,singular,Weg,10384976.526597058,Weg,Weg,Weg,Weg,Weg,Weg,Weg,Weg,Weg,Weg,Weg,way
γάμος,184,unigram,masculine,accusative,plural,Hochzeit,391.2124982125652,Hochzeit,Hochzeit,Hochzeit,Hochzeit,,Hochzeit,,Hochzeit,Hochzeit,Hochzeit,Hochzeit,wedding
γάμος,267,unigram,masculine,accusative,singular,Hochzeit,6.044535812870188,,Hochzeit,Hochzeit,Hochzeit,eingeladen,Hochzeit,Gästen,eingeladen,Hochzeit,Hochzeit,Hochzeit,wedding
γυνή,124,unigram,feminine,accusative,plural,Weiber,1.318526690315046,Herzenshärtigkeit,Weiber,Weiber,,scheiden,,scheiden,wegzuschicken,Härtigkeit,Härtigkeit,Weiber,"wife, woman"
γυνή,200,unigram,feminine,accusative,singular,Frau,34448.39096532378,Weib,Weib,Weib,Frau,Frau,Weib,Frau,Frau,Frau,Frau,Frau,"wife, woman"
γυνή,136,unigram,feminine,nominative,plural,Frauen,1954.4252231184273,Frauen,Weiber,Weiber,Frauen,Frauen,Weiber,Frauen,Frauen,Frauen,Frauen,Frauen,"wife, woman"
γυνή,143,unigram,feminine,nominative,singular,Frau,614259.838173924,Frau,Weib,Weib,Frau,Frau,Weib,Frau,Frau,Frau,Frau,Frau,"wife, woman"
ἄνεμος,10,unigram,masculine,nominative,plural,Winde,8.448220707430059,,Winde,Winde,Winde,Wolkenbruch,,voller,,Winde,Winde,,wind
ἄνεμος,76,unigram,masculine,nominative,singular,Wind,4130.468018178697,Wind,Wind,Wind,Wind,Sturm,Wind,legte,Wind,Wind,Wind,Wind,wind
πνεῦμα,344,unigram,neuter,accusative,plural,Geister,65.14236293254636,Geister,Geister,Geister,Geister,dran,Geister,Geister,Geister,Geister,Geister,Geister,"wind, breath, spirit"
πνεῦμα,189,unigram,neuter,accusative,singular,Geist,63320057.86129204,Geist,Geist,Geist,Geist,Geist,Geist,Geist,Geist,Geist,Geist,Geist,"wind, breath, spirit"
πνεῦμα,13,unigram,neuter,nominative,plural,Geister,46.624085254986895,Geister,Geister,Geister,Geister,bösen,Geister,Geister,Geister,Geister,Geister,Geister,"wind, breath, spirit"
πνεῦμα,27,unigram,neuter,nominative,singular,Geist,700099317.996435,Geist,Geist,Geist,Geist,Geist,Geist,Geist,Geist,Geist,Geist,Geist,"wind, breath, spirit"
κοιλία,99,unigram,feminine,nominative,plural,gestillt,1.0961014216060068,,,,,,,,gestillt,,,,"womb, stomach, source of feelings and emotions"
κοιλία,311,unigram,feminine,nominative,singular,,,genährt,,,,gestillt,,unterbrach,stillen,,,,"womb, stomach, source of feelings and emotions"
ῥῆμα,208,unigram,neuter,accusative,plural,Worte,38542.30620493608,Worte,Worte,Worte,Worte,dachte,Worte,Dinge,bewahrte,Worte,Worte,Worte,word
ῥῆμα,186,unigram,neuter,accusative,singular,Wort,9.527774067107709,scheuten,verstanden,verstanden,Wort,trauten,Wort,anfangen,wagten,Wort,Wort,Wort,word
ῥῆμα,36,unigram,neuter,nominative,plural,Worte,56.48787384793505,Worte,Reden,Reden,Reden,kein,Worte,Worte,Worte,Worte,Worte,Worte,word
ῥῆμα,365,unigram,neuter,nominative,singular,,,nichts,,,,entschieden,,,Gesagten,,,,word
λόγος,187,unigram,masculine,accusative,plural,Worte,99.02373402255293,Worte,Worte,Worte,Worte,schämt,Rede,beendet,beendet,Worte,Worte,Worte,word
λόγος,177,unigram,masculine,accusative,singular,Wort,18112824.077579662,Wort,Wort,Wort,Wort,Botschaft,Wort,Wort,Wort,Wort,Wort,Wort,word
λόγος,173,unigram,masculine,nominative,plural,vergehen,3.666222279495104,vergehen,Worte,Worte,Worte,vergehen,vergehen,vergehen,vergehen,Worte,Worte,vergehen,word
λόγος,333,unigram,masculine,nominative,singular,Wort,138234.3777960255,Wort,Wort,Wort,Wort,denen,Wort,Wort,Wort,Wort,Wort,Wort,word
ἔργον,52,unigram,neuter,accusative,plural,Werke,173862.141639007,Werke,Werke,Werke,Werke,Taten,Werke,Dinge,Werke,Werke,Werke,Werke,work
ἔργον,108,unigram,neuter,accusative,singular,Werk,36788.19958552064,Werk,Werk,Werk,Werk,Schwierigkeiten,Werk,Werk,Werk,Werk,Werk,Werk,work
ἔργον,337,unigram,neuter,nominative,plural,Werke,36173.14307671884,Werke,Werke,Werke,Werke,Licht,Werke,Tun,Taten,Werke,Werke,Werke,work
ἔργον,310,unigram,neuter,nominative,singular,Werk,14.49328164010299,gewollte,Werk,Werk,Werk,erwartet,Werk,,anerkennt,Werk,Werk,Werk,work
ἐργάτης,166,unigram,masculine,nominative,plural,Arbeiter,2.894087851817162,Arbeiter,Arbeiter,Arbeiter,Arbeiter,wenige,Arbeiter,Arbeiter,Arbeiter,Arbeiter,Arbeiter,Arbeiter,worker
ἐργάτης,235,unigram,masculine,nominative,singular,Arbeiter,3.3351014489933113,Arbeiter,Arbeiter,Arbeiter,Arbeiter,versorgt,Arbeiter,,,Arbeiter,Arbeiter,,worker
ἔτος,285,unigram,neuter,accusative,plural,Jahre,787061.9050248609,Jahre,Jahre,Jahre,Jahre,Jahren,Jahre,Jahre,Jahre,Jahre,Jahre,Jahre,year
ἔτος,201,unigram,neuter,accusative,singular,Jahr,7.406031635245072,Jahr,,,,Jahr,,Jahr,Jahr,,,,year
ζεῦγος,23,unigram,neuter,accusative,plural,,,Paar,,,,,,,,,erproben,untersuchen,"yoke, pair"
