lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2260_translation,version_2261_translation,version_2262_translation,version_2263_translation,version_2264_translation,version_2265_translation,version_2266_translation,version_2267_translation,english_translation
τελώνης,81,unigram,masculine,nominative,singular,,,খাজনা-আদায়কারীর,কর্‌-আদায়কারীর,কর,কর-আদায়কারীর,ফরিশী,করগ্রাহীর,করগ্রাহীর,কর,tax collector
γραμματεύς,374,unigram,masculine,nominative,plural,,,আলেমেরা,ধর্ম-শিক্ষকেরা,ব্যবস্থার,আলেমেরা,শাস্ত্রী,অধ্যাপকেরা,অধ্যাপকেরা,শাস্ত্রবিদরা,"teacher, expert in the law, scholar, scribe"
γραμματεύς,237,unigram,masculine,nominative,singular,,,আলেম,ধর্ম-শিক্ষক,ধর্মশিক্ষক,আলেম,,অধ্যাপক,অধ্যাপক,শাস্ত্রবিদ,"teacher, expert in the law, scholar, scribe"
καθηγητής,359,unigram,masculine,nominative,plural,ডাকুক,1.1226012480828529,ডাকুক,ডাকুক,সম্ভাষিত,,,আচার্য,আচার্য্য,,"teacher, guide"
καθηγητής,251,unigram,masculine,nominative,singular,ডাকুক,1.1226012480828529,ডাকুক,ডাকুক,সম্ভাষিত,,,আচার্য,আচার্য্য,,"teacher, guide"
κλέπτης,92,unigram,masculine,nominative,plural,চোর,2.3479891379700626,চোর,চোর,,,,,,,thief
κλέπτης,250,unigram,masculine,nominative,singular,চোর,1422.25781926978,চোর,চোর,চোর,চোর,চোর,চোর,চোর,চোর,thief
διαλογισμός,329,unigram,masculine,accusative,plural,চিন্তা,4.1697205891189615,চিন্তা,চিন্তা,চিন্তা,দাঁড়াও।,দাঁড়াও।,,দাঁড়াও।,,"thought, argument"
διαλογισμός,166,unigram,masculine,accusative,singular,,,,,করালেন,করালেন,সিশুকে,করাইলেন,করাইলেন,মনোভাব,"thought, argument"
διαλογισμός,135,unigram,masculine,nominative,plural,,,চিন্তা,চিন্তা,নরহত্যা,পতিতাগমন,কুচিন্তা,অন্তঃকরণ,কুচিন্তা,হৃদয়,"thought, argument"
διαλογισμός,321,unigram,masculine,nominative,singular,শ্রেষ্ঠ,1.2648602531237503,তর্ক,তর্ক,শ্রেষ্ঠ,শ্রেষ্ঠ,তর্ক,শ্রেষ্ঠ,শ্রেষ্ঠ,বিতর্কের,"thought, argument"
θρόνος,266,unigram,masculine,accusative,singular,সিংহাসন,3.375084632285328,সিংহাসন,সিংহাসন,সিংহাসন,সিংহাসন,সিংহাসনের,সিংহাসন,সিংহাসন,সিংহাসন,throne
χρόνος,299,unigram,masculine,accusative,plural,আংগুর-ক্ষেত,1.4706067404935013,আংগুর-ক্ষেত,আংগুর-ক্ষেত,,দীর্ঘকালের,দীর্ঘদিনের,,,,time
χρόνος,257,unigram,masculine,accusative,singular,জেনে,1.6691869133542838,জেনে,জেনে,পণ্ডিতদের,যতদিন,জ্যোতিষীদের,জানিয়া,জানিয়া,জেনে,time
καιρός,162,unigram,masculine,nominative,singular,সময়,10.14463108615816,সময়,সময়,দিন,সময়,মরশুম,সময়,সময়,সময়,"time, right time"
τάφος,149,unigram,masculine,accusative,plural,,,গাঁথেন,,স্তম্ভ,,,,,সমাধি-স্তম্ভ,"tomb, grave"
τάφος,196,unigram,masculine,accusative,singular,কবর,8.1830284539761,কবরটা,কবরটা,কবর,কবর,সমাধি,কবর,কবর,সমাধি,"tomb, grave"
μνημεῖον,15,unigram,neuter,accusative,plural,,,কবর,কবর,গেঁথে,গেঁথে,রচনা,গাঁথিয়া,গাঁথিয়া,সমাধি-স্তম্ভ,"tomb, grave"
μνημεῖον,19,unigram,neuter,accusative,singular,কবরের,4671.396339602192,কবরের,কবরের,কবরের,কবরের,সমাধির,কবরের,কবরের,সমাধির,"tomb, grave"
μνημεῖον,88,unigram,neuter,nominative,plural,,,,অনেকের,যাতায়াত,কবরগুলো,,,উত্থাপিত,,"tomb, grave"
μνημεῖον,292,unigram,neuter,nominative,singular,কবর,3.620237822911253,দাফন,,কবরটা,কবর,,কবর,কবর,দিবস,"tomb, grave"
θησαυρός,244,unigram,masculine,accusative,singular,ধন,1.7188136739516984,ধন,ধন,ধন,ধন,বিক্রী,ধন,ধন,বিলিয়ে,treasure
δένδρον,100,unigram,neuter,accusative,plural,,,,,,গাছগুলোকে,উপরের,,,গাছের,tree	
δένδρον,86,unigram,neuter,accusative,singular,গাছ,7.53635032702637,গাছ,গাছ,,গাছ,,,গাছ,,tree	
κώμη,298,unigram,feminine,accusative,plural,গ্রামে,504.5839362017525,গ্রামে,গ্রামে,গ্রামে,গ্রামে,আশেপাশের,গ্রামে,গ্রামে,গ্রামে,village
κώμη,62,unigram,feminine,accusative,singular,গ্রামে,4629.022903303281,গ্রামে,গ্রামে,গ্রামে,গ্রামে,গ্রামে,গ্রামে,গ্রামে,গ্রামে,village
παρθένος,311,unigram,feminine,nominative,plural,মেয়েরা,3.2682476619932737,মেয়েরা,মেয়েরা,,,কুমারীরা,,,,virgin
παρθένος,226,unigram,feminine,nominative,singular,ইম্মানূয়েল।,1.3486844045269415,ইম্মানূয়েল।,ইম্মানূয়েল।,,,,ইম্মানূয়েল,ইম্মানূয়েল,,virgin
φωνή,227,unigram,feminine,nominative,plural,,,,,চিৎকার,থাকলো,,,উগ্র,,voice or sound
φωνή,355,unigram,feminine,nominative,singular,বাণী,5.141239315676815,শোনা,শোনা,বাণী,বাণী,ধ্বনিত,বাণী,বাণী,কণ্ঠস্বর,voice or sound
πόλεμος,290,unigram,masculine,accusative,plural,যুদ্ধের,1.4917538702457749,,,যুদ্ধের,যুদ্ধের,,যুদ্ধের,যুদ্ধের,ঘটবে,war
πόλεμος,49,unigram,masculine,accusative,singular,বিশ,1.4702572047957105,বিশ,বিশ,,,,,,,war
ὕδωρ,375,unigram,neuter,accusative,plural,জলের,10.038155924846215,পানির,জলের,জলের,পানির,জলের,জলের,জলের,জলের,water
ὕδωρ,106,unigram,neuter,accusative,singular,জল,2110.3407580949843,পানি,জল,জল,পানি,জল,জল,জল,জল,water
ὕδωρ,125,unigram,neuter,nominative,singular,জল,64.56760394624538,পানি,জল,জল,পানি,জল,জল,জল,জল,water
ὑδρία,132,unigram,feminine,accusative,singular,কলসী,5.591855210056369,কলসী,কলসী,কলসী,কলসী,কলসী,কলশী,কলশী,নারীটি,water jar
ὁδός,291,unigram,feminine,accusative,plural,পরিপূর্ণ,1.7292662566087311,রাস্তায়,রাস্তায়,পরিপূর্ণ,পরিপূর্ণ,পথ,পরিপূর্ণ,রাজপথে,ভরে,way
ὁδός,165,unigram,feminine,accusative,singular,পথের,14.9539317752495,পথের,পথের,পথের,পথের,পথের,পথের,পথের,পথ,way
γάμος,184,unigram,masculine,accusative,plural,ভোজে,2.510567904762791,ভোজে,ভোজে,বিয়ের,বিয়ের,,ভোজে,নিমন্ত্রিত,বিবাহভোজে,wedding
γάμος,270,unigram,masculine,accusative,singular,বিয়েতে,1.6886824081187692,বিয়েতে,বিয়েতে,বিয়েতে,বিয়েতে,শিষ্যসহ,,,অনুষ্ঠানে,wedding
γυνή,124,unigram,feminine,accusative,plural,স্ত্রীকে,1.3607663580059415,বলেই,,একদম,স্ত্রীকে,দিয়েছিলেন।,স্ত্রীকে,স্ত্রীকে,স্ত্রীকে,"wife, woman"
γυνή,200,unigram,feminine,accusative,singular,স্ত্রীকে,3.309139425438622,বিয়ে,বিয়ে,স্ত্রীকে,স্ত্রীকে,স্ত্রীকে,স্ত্রীকে,স্ত্রীকে,বিবাহ,"wife, woman"
γυνή,136,unigram,feminine,nominative,plural,স্ত্রীলোকেরা,2.719821354396785,স্ত্রীলোকেরা,স্ত্রীলোকেরা,স্ত্রীলোকেরা,স্ত্রীলোকেরা,মহিলা,স্ত্রীলোকেরা,,মহিলারা,"wife, woman"
γυνή,142,unigram,feminine,nominative,singular,স্ত্রীলোক,1.8151613792752002,স্ত্রীলোকটি,স্ত্রীলোকটি,স্ত্রীলোকটী,স্ত্রীলোক,নারী,স্ত্রীলোক,স্ত্রীলোক,নারী,"wife, woman"
ἄνεμος,10,unigram,masculine,nominative,plural,,,,,বাতাস,বায়ু,ঝড়,বায়ু,বায়ু,ঝড়,wind
ἄνεμος,76,unigram,masculine,nominative,singular,বাতাস,101.43816472222696,বাতাস,বাতাস,বাতাস,বাতাস,থেমে,বাতাস,বাতাস,বাতাস,wind
πνεῦμα,342,unigram,neuter,accusative,plural,দশা,1.2721021726717958,দশা,দশা,দশা,রূহ্‌কে,দশা,,,,"wind, breath, spirit"
πνεῦμα,189,unigram,neuter,accusative,singular,আত্মা,2.407856046934901,পাক-রূহ্‌কে,পবিত্র,আত্মা,রূহে,আত্মা,আত্মা,আত্মা,আত্মা,"wind, breath, spirit"
πνεῦμα,12,unigram,neuter,nominative,plural,আত্মারা,12.2854434642493,ভূতেরা,আত্মারা,আত্মারা,রূহ্‌রা,,আত্মারা,আত্মারা,,"wind, breath, spirit"
πνεῦμα,26,unigram,neuter,nominative,singular,আত্মা,8129.686584739918,পাক-রূহ্‌,আত্মা,আত্মা,রূহ্‌,আত্মা,আত্মা,আত্মা,আত্মা,"wind, breath, spirit"
κοιλία,98,unigram,feminine,nominative,plural,ধন্যা।,1.201438326446709,ধন্যা।,ধন্যা।,,,,,,,"womb, stomach, source of feelings and emotions"
ῥῆμα,208,unigram,neuter,accusative,plural,কথা,8.472493329533757,গেঁথে,গেঁথে,কথা,কথা,দান,কথা,কথা,কথা,word
ῥῆμα,186,unigram,neuter,accusative,singular,কথা,1.4037059071971847,করতেও,করতেও,কথা,কথা,পারলেন,বাক্যানুসারে,কথা,পারলেন,word
ῥῆμα,35,unigram,neuter,nominative,plural,কথা,2.9119673811796294,কথাগুলো,কথাগুলো,সব,কথা,,কথা,কথা,,word
ῥῆμα,363,unigram,neuter,nominative,singular,বিষয়,1.3147273620357034,বিষয়,বিষয়,কিছুই,,,,,হয়।,word
λόγος,187,unigram,masculine,accusative,plural,কথা,4.205215063124921,কথা,কথা,কথা,এসব,লজ্জাবোধ,বাক্য,বাক্য,এসব,word
λόγος,178,unigram,masculine,accusative,singular,বাক্য,376.42355733134855,কালাম,বাক্য,বাক্য,কালাম,বাক্য,বাক্য,বাক্য,বাক্য,word
λόγος,175,unigram,masculine,nominative,plural,বাক্যের,2.0188981842936133,চিরদিন,চিরদিন,বাক্যের,কথার,বাক্য,বাক্যের,বাক্যের,লুপ্ত,word
λόγος,331,unigram,masculine,nominative,singular,বাক্য,17.60950379612963,কথা,কথা,বাক্য,কালাম,বাক্,বাক্য,বাক্য,বাক্য,word
ἔργον,52,unigram,neuter,accusative,plural,কাজ,50.96017097391277,কাজ,কাজ,কাজ,কাজ,কাজ,কার্য,কার্য্য,যা,work
ἔργον,108,unigram,neuter,accusative,singular,কাজ,5.23122122898963,কাজ,কাজ,কাজ,কাজ,,কার্য,কার্য্য,কর্ম,work
ἔργον,335,unigram,neuter,nominative,plural,,,কাজগুলো,কাজগুলো,কাজ,কাজ,,কর্ম,কর্ম্ম,কর্মই,work
ἔργον,310,unigram,neuter,nominative,singular,তাঁহাতে,1.0954255290063897,আনাই,,তাঁতে,আনো,প্রেরিতপুরুষকে,তাঁহাতে,তাঁহাতে,যাঁকে,work
ἐργάτης,168,unigram,masculine,nominative,plural,,,ফসল,ফসল,বটে,কার্যকারী,প্রচুর,কার্যকারী,কার্য্যকারী,সংখ্যা,worker
ἐργάτης,238,unigram,masculine,nominative,singular,,,পাবার,পাবার,বেতনের,কার্যকারী,,কার্যকারী,কার্য্যকারী,নিয়ো,worker
ἔτος,287,unigram,neuter,accusative,plural,বছর,223.39965633354564,বছর,বছর,বছর,বছর,বছর,বৎসর,বৎসর,বছর,year
ἔτος,201,unigram,neuter,accusative,singular,বছর,3.4119924148868632,,,বছর,,,,,বছর,year
ζεῦγος,22,unigram,neuter,accusative,plural,জোড়া,1.2013309189107515,জোড়া,জোড়া,জোড়া,,,,,,"yoke, pair"
